date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:07:02	6589/6589	---MCZ	200	added ('OK')	text/css	etag:W/6619-1684461202428.71	https://s1.wp.com/wp-content/themes/h4/landing/marketing/pages/_common/components/footer-nav/css/rtl/index.html.min-rtl.css?ver=1676451135	C:/My%20Web%20Sites/Wordpress%20Clone/s1.wp.com/wp-content/themes/h4/landing/marketing/pages/_common/components/footer-nav/css/rtl/index.html.min-rtlbeb6.css	(from https://wordpress.com/ar/)
14:07:02	65/65	---M--	200	added ('OK')	text/css	etag:W/66-1684465075029.1533	https://s1.wp.com/wp-content/themes/h4/landing/marketing/pages/_common/components/analytics/css/rtl/index.html.min-rtl.css?ver=1643628212	C:/My%20Web%20Sites/Wordpress%20Clone/s1.wp.com/wp-content/themes/h4/landing/marketing/pages/_common/components/analytics/css/rtl/index.html.min-rtl37ab.css	(from https://wordpress.com/ar/)
14:07:02	402/402	---M--	200	added ('OK')	text/css	etag:%226466e56a-192%22	https://s1.wp.com/i/fonts/recoleta/css/400.min.css?m=1643628205i&cssminify=yes	C:/My%20Web%20Sites/Wordpress%20Clone/s1.wp.com/i/fonts/recoleta/css/400.min5178.css	(from https://wordpress.com/ar/)
14:07:03	72322/72322	---MCZ	200	added ('OK')	text/css	etag:W/72489-1684465077157.1536	https://s1.wp.com/wp-content/themes/h4/landing/marketing/pages/hp-2022-oct/css/rtl/index.min-rtl.css?ver=1690976543	C:/My%20Web%20Sites/Wordpress%20Clone/s1.wp.com/wp-content/themes/h4/landing/marketing/pages/hp-2022-oct/css/rtl/index.min-rtle655.css	(from https://wordpress.com/ar/)
14:07:03	91134/91134	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:37:02%20GMT	https://wordpress.com/log-in/ar	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/log-in/ar.html	(from https://wordpress.com/ar/)
14:07:04	89784/89784	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:37:03%20GMT	https://wordpress.com/start/ar?ref=logged-out-homepage-lp	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/start/ar1bad.html	(from https://wordpress.com/ar/)
14:07:04	468439/468439	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:37:02%20GMT	https://wordpress.com/ar/pricing/	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/ar/pricing/index.html	(from https://wordpress.com/ar/)
14:07:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Aug%202023%2008:37:03%20GMT	https://wordpress.com/ar/newsletter	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/ar/newsletter	(from https://wordpress.com/ar/)
14:07:05	226539/226539	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:37:04%20GMT	https://wordpress.com/ar/hosting/	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/ar/hosting/index.html	(from https://wordpress.com/ar/)
14:07:06	145542/145542	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:37:04%20GMT	https://wordpress.com/ar/website-builder/	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/ar/website-builder/index.html	(from https://wordpress.com/ar/)
14:07:09	152055/152055	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:37:04%20GMT	https://wordpress.com/ar/domains/	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/ar/domains/index.html	(from https://wordpress.com/ar/)
14:07:09	275023/275023	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:37:05%20GMT	https://wordpress.com/ar/themes	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/ar/themes.html	(from https://wordpress.com/ar/)
14:07:10	178109/178109	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:37:04%20GMT	https://wordpress.com/ar/create-blog/	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/ar/create-blog/index.html	(from https://wordpress.com/ar/)
14:07:11	156719/156719	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:37:06%20GMT	https://wordpress.com/ar/newsletter/	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/ar/newsletter/index.html	(from https://wordpress.com/ar/)
14:07:11	154762/154762	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:37:01%20GMT	https://wordpress.com/ar/professional-email/	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/ar/professional-email/index.html	(from https://wordpress.com/ar/)
14:07:12	139011/139011	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:37:10%20GMT	https://wordpress.com/ar/website-design-service/	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/ar/website-design-service/index.html	(from https://wordpress.com/ar/)
14:07:12	184237/184237	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:37:09%20GMT	https://wordpress.com/ar/plugins	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/ar/plugins.html	(from https://wordpress.com/ar/)
14:07:16	86234/86234	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:37:11%20GMT	https://wordpress.com/setup/blog/ar?ref=logged-out-homepage-lp	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/setup/blog/ar1bad.html	(from https://wordpress.com/ar/)
14:07:17	164534/164534	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:37:12%20GMT	https://wordpress.com/ar/features/	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/ar/features/index.html	(from https://wordpress.com/ar/)
14:07:17	172700/172700	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:37:11%20GMT	https://wordpress.com/ar/create-a-course/	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/ar/create-a-course/index.html	(from https://wordpress.com/ar/)
14:07:17	253585/253585	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:37:11%20GMT	https://wordpress.com/ar/ecommerce/	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/ar/ecommerce/index.html	(from https://wordpress.com/ar/)
14:07:22	86234/86234	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:37:16%20GMT	https://wordpress.com/setup/videopress/ar?ref=logged-out-homepage-lp	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/setup/videopress/ar1bad.html	(from https://wordpress.com/ar/)
14:07:22	180785/180785	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:37:16%20GMT	https://wordpress.com/ar/google/	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/ar/google/index.html	(from https://wordpress.com/ar/)
14:07:23	155598/155598	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:37:18%20GMT	https://wordpress.com/ar/business-name-generator/	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/ar/business-name-generator/index.html	(from https://wordpress.com/ar/)
14:07:24	184896/184896	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:37:17%20GMT	https://wordpress.com/ar/support/	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/ar/support/index.html	(from https://wordpress.com/ar/)
14:07:28	120106/120106	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:37:22%20GMT	https://wordpress.com/ar/logo-maker/	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/ar/logo-maker/index.html	(from https://wordpress.com/ar/)
14:07:29	144474/144474	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:37:22%20GMT	https://wordpress.com/ar/webinars/	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/ar/webinars/index.html	(from https://wordpress.com/ar/)
14:07:29	86234/86234	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:37:22%20GMT	https://wordpress.com/setup/ecommerce/ar?recur=monthly&ref=logged-out-homepage-lp	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/setup/ecommerce/ar494f.html	(from https://wordpress.com/ar/)
14:07:29	341909/341909	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:37:24%20GMT	https://wordpress.com/ar/themes/?ref=logged-out-homepage-lp	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/ar/themes/index1bad.html	(from https://wordpress.com/ar/)
14:07:30	156719/156719	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:37:28%20GMT	https://wordpress.com/ar/newsletter/?ref=logged-out-homepage-lp	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/ar/newsletter/index1bad.html	(from https://wordpress.com/ar/)
14:07:30	86234/86234	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:37:28%20GMT	https://wordpress.com/setup/sensei/ar?ref=logged-out-homepage-lp	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/setup/sensei/ar1bad.html	(from https://wordpress.com/ar/)
14:07:30	86234/86234	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:37:29%20GMT	https://wordpress.com/setup/free/ar?ref=logged-out-homepage-lp	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/setup/free/ar1bad.html	(from https://wordpress.com/ar/)
14:07:31	89796/89796	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:37:30%20GMT	https://wordpress.com/start/personal/ar?ref=logged-out-homepage-lp	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/start/personal/ar1bad.html	(from https://wordpress.com/ar/)
14:07:32	152053/152053	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:37:30%20GMT	https://wordpress.com/ar/domains/?ref=logged-out-homepage-lp	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/ar/domains/index1bad.html	(from https://wordpress.com/ar/)
14:07:32	226541/226541	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:37:30%20GMT	https://wordpress.com/ar/hosting/?ref=logged-out-homepage-lp	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/ar/hosting/index1bad.html	(from https://wordpress.com/ar/)
14:07:32	89795/89795	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:37:31%20GMT	https://wordpress.com/start/premium/ar?ref=logged-out-homepage-lp	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/start/premium/ar1bad.html	(from https://wordpress.com/ar/)
14:07:32	89804/89804	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:37:30%20GMT	https://wordpress.com/start/personal-monthly/ar?ref=logged-out-homepage-lp	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/start/personal-monthly/ar1bad.html	(from https://wordpress.com/ar/)
14:07:33	89803/89803	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:37:31%20GMT	https://wordpress.com/start/premium-monthly/ar?ref=logged-out-homepage-lp	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/start/premium-monthly/ar1bad.html	(from https://wordpress.com/ar/)
14:07:33	89796/89796	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:37:32%20GMT	https://wordpress.com/start/business/ar?ref=logged-out-homepage-lp	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/start/business/ar1bad.html	(from https://wordpress.com/ar/)
14:07:34	89804/89804	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:37:33%20GMT	https://wordpress.com/start/business-monthly/ar?ref=logged-out-homepage-lp	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/start/business-monthly/ar1bad.html	(from https://wordpress.com/ar/)
14:07:35	86234/86234	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:37:33%20GMT	https://wordpress.com/setup/ecommerce/ar?ref=logged-out-homepage-lp	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/setup/ecommerce/ar1bad.html	(from https://wordpress.com/ar/)
14:07:36	184927/184927	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:37:34%20GMT	https://wordpress.com/ar/support/?ref=logged-out-homepage-lp	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/ar/support/index1bad.html	(from https://wordpress.com/ar/)
14:07:37	468364/468364	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:37:34%20GMT	https://wordpress.com/ar/pricing/?ref=logged-out-homepage-lp&compare=1	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/ar/pricing/indexb14d.html	(from https://wordpress.com/ar/)
14:07:37	139011/139011	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:37:34%20GMT	https://wordpress.com/ar/website-design-service/?ref=banner-hp	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/ar/website-design-service/indexa6f4.html	(from https://wordpress.com/ar/)
14:07:37	110048/110048	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:37:36%20GMT	https://wordpress.com/ar/p2/?ref=wpcom-product-menu	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/ar/p2/indexea19.html	(from https://wordpress.com/ar/)
14:07:37	43/43	---M--	200	added ('OK')	image/gif	date:Wed,%2016%20Aug%202023%2008:37:36%20GMT	https://pixel.wp.com/b.gif?v=noscript	C:/My%20Web%20Sites/Wordpress%20Clone/pixel.wp.com/b0b80.gif	(from https://wordpress.com/ar/)
14:07:38	128127/128127	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:36:12%20GMT	https://wordpress.com/ar/about/	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/ar/about/index.html	(from https://wordpress.com/ar/)
14:07:38	139011/139011	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:37:36%20GMT	https://wordpress.com/ar/website-design-service/?ref=footer-link	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/ar/website-design-service/indexde46.html	(from https://wordpress.com/ar/)
14:07:39	292197/292197	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:37:37%20GMT	https://wordpress.com/ar/forums/	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/ar/forums/index.html	(from https://wordpress.com/ar/)
14:07:40	122405/122405	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:37:38%20GMT	https://wordpress.com/ar/tos/	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/ar/tos/index.html	(from https://wordpress.com/ar/)
14:07:40	145608/145608	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:37:38%20GMT	https://wordpress.com/ar/partners/	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/ar/partners/index.html	(from https://wordpress.com/ar/)
14:07:42	10813/10813	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261dc645f-2a3d%22	http://stats.wp.com/w.js?63	C:/My%20Web%20Sites/Wordpress%20Clone/stats.wp.com/w03af.js	(from https://wordpress.com/ar/)
14:07:43	7154/7154	---MCZ	200	added ('OK')	application/javascript	etag:W/%22649d9e29-1bf2%22	https://wordpress.com/wp-content/js/bilmur.min.js?i=8&m=202332	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/wp-content/js/bilmur.min5fdd.js	(from https://wordpress.com/ar/)
14:07:43	126236/126236	---MCZ	200	added ('OK')	application/javascript	etag:W/155419-1692168650293.3923	https://s1.wp.com/home.logged-out/page-2022-oct/js/bundle.js?v=1692168640	C:/My%20Web%20Sites/Wordpress%20Clone/s1.wp.com/home.logged-out/page-2022-oct/js/bundle6755.js	(from https://wordpress.com/ar/)
14:07:44	281/281	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d641e10-159%22	https://s1.wp.com/wp-content/js/def-queue.js?v=1566842360	C:/My%20Web%20Sites/Wordpress%20Clone/s1.wp.com/wp-content/js/def-queuedbcc.js	(from https://wordpress.com/ar/)
14:07:44	37009/37009	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Aug%202023%2008:37:43%20GMT	https://wordpress.com/ar/GET	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/ar/GET	(from https://wordpress.com/ar/)
14:07:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Aug%202023%2008:37:44%20GMT	https://wordpress.com/de/name=WordPress.com-Support;action-uri=https://wordpress.com/de/support/;icon-uri=https://s1.wp.com/i/favicon.ico	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/de/name=WordPress.com-Support;action-uri=https_/wordpress.com/de/support/;icon-uri=https_/s1.wp.com/i/favicon.ico	(from https://wordpress.com/de/)
14:07:46	35671/35671	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Aug%202023%2008:37:45%20GMT	https://wordpress.com/de/name=WordPress.com-Support;action-uri=https:/wordpress.com/de/support/;icon-uri=https:/s1.wp.com/i/favicon.ico	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/de/name=WordPress.com-Support;action-uri=https_/wordpress.com/de/support/;icon-uri=https_/s1.wp.com/i/favicon.ico	(from https://wordpress.com/de/)
14:07:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Aug%202023%2008:37:46%20GMT	https://wordpress.com/de/name=WordPress.com-Foren;action-uri=https://wordpress.com/de/forums/;icon-uri=https://s1.wp.com/i/favicon.ico	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/de/name=WordPress.com-Foren;action-uri=https_/wordpress.com/de/forums/;icon-uri=https_/s1.wp.com/i/favicon.ico	(from https://wordpress.com/de/)
14:07:48	35669/35669	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Aug%202023%2008:37:47%20GMT	https://wordpress.com/de/name=WordPress.com-Foren;action-uri=https:/wordpress.com/de/forums/;icon-uri=https:/s1.wp.com/i/favicon.ico	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/de/name=WordPress.com-Foren;action-uri=https_/wordpress.com/de/forums/;icon-uri=https_/s1.wp.com/i/favicon.ico	(from https://wordpress.com/de/)
14:07:49	91114/91114	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:37:47%20GMT	https://wordpress.com/log-in/de	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/log-in/de.html	(from https://wordpress.com/de/)
14:07:50	435893/435893	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:37:48%20GMT	https://wordpress.com/de/pricing/	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/de/pricing/index.html	(from https://wordpress.com/de/)
14:07:50	89784/89784	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:37:48%20GMT	https://wordpress.com/start/de?ref=logged-out-homepage-lp	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/start/de1bad.html	(from https://wordpress.com/de/)
14:07:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Aug%202023%2008:37:49%20GMT	https://wordpress.com/de/newsletter	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/de/newsletter	(from https://wordpress.com/de/)
14:07:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Aug%202023%2008:37:50%20GMT	https://wordpress.com/de/website-builder/	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/de/website-builder/index.html	(from https://wordpress.com/de/)
14:07:51	133608/133608	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:37:49%20GMT	https://wordpress.com/de/domains/	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/de/domains/index.html	(from https://wordpress.com/de/)
14:07:51	162121/162121	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:34:50%20GMT	https://wordpress.com/de/create-blog/	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/de/create-blog/index.html	(from https://wordpress.com/de/)
14:07:52	187890/187890	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:37:49%20GMT	https://wordpress.com/de/hosting/	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/de/hosting/index.html	(from https://wordpress.com/de/)
14:07:53	141898/141898	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:36:47%20GMT	https://wordpress.com/de/newsletter/	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/de/newsletter/index.html	(from https://wordpress.com/de/)
14:07:54	139713/139713	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:37:51%20GMT	https://wordpress.com/de/professional-email/	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/de/professional-email/index.html	(from https://wordpress.com/de/)
14:07:54	125722/125722	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:37:52%20GMT	https://wordpress.com/de/website-design-service/	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/de/website-design-service/index.html	(from https://wordpress.com/de/)
14:07:54	335183/335183	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:37:51%20GMT	https://wordpress.com/de/themes	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/de/themes.html	(from https://wordpress.com/de/)
14:08:01	180497/180497	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:37:53%20GMT	https://wordpress.com/de/plugins	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/de/plugins.html	(from https://wordpress.com/de/)
14:08:01	232279/232279	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:37:53%20GMT	https://wordpress.com/de/ecommerce/	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/de/ecommerce/index.html	(from https://wordpress.com/de/)
14:08:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Aug%202023%2008:37:54%20GMT	https://wordpress.com/de/features/	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/de/features/index.html	(from https://wordpress.com/de/)
14:08:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Aug%202023%2008:37:53%20GMT	https://wordpress.com/de/create-a-course/	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/de/create-a-course/index.html	(from https://wordpress.com/de/)
14:08:02	86234/86234	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:38:01%20GMT	https://wordpress.com/setup/blog/de?ref=logged-out-homepage-lp	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/setup/blog/de1bad.html	(from https://wordpress.com/de/)
14:08:07	131568/131568	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:38:01%20GMT	https://wordpress.com/de/go/	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/de/go/index.html	(from https://wordpress.com/de/)
14:08:07	86234/86234	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:38:01%20GMT	https://wordpress.com/setup/videopress/de?ref=logged-out-homepage-lp	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/setup/videopress/de1bad.html	(from https://wordpress.com/de/)
14:08:07	167604/167604	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:38:01%20GMT	https://wordpress.com/de/google/	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/de/google/index.html	(from https://wordpress.com/de/)
14:08:08	175168/175168	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:38:02%20GMT	https://wordpress.com/de/support/	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/de/support/index.html	(from https://wordpress.com/de/)
14:08:12	108487/108487	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:38:07%20GMT	https://wordpress.com/de/logo-maker/	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/de/logo-maker/index.html	(from https://wordpress.com/de/)
14:08:13	86234/86234	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:38:07%20GMT	https://wordpress.com/setup/ecommerce/de?recur=monthly&ref=logged-out-homepage-lp	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/setup/ecommerce/de494f.html	(from https://wordpress.com/de/)
14:08:13	140440/140440	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:38:08%20GMT	https://wordpress.com/de/business-name-generator/	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/de/business-name-generator/index.html	(from https://wordpress.com/de/)
14:08:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Aug%202023%2008:38:08%20GMT	https://wordpress.com/de/webinars/	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/de/webinars/index.html	(from https://wordpress.com/de/)
14:08:13	86234/86234	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:38:12%20GMT	https://wordpress.com/setup/sensei/de?ref=logged-out-homepage-lp	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/setup/sensei/de1bad.html	(from https://wordpress.com/de/)
14:08:14	141771/141771	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:38:12%20GMT	https://wordpress.com/de/newsletter/?ref=logged-out-homepage-lp	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/de/newsletter/index1bad.html	(from https://wordpress.com/de/)
14:08:18	86234/86234	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:38:13%20GMT	https://wordpress.com/setup/free/de?ref=logged-out-homepage-lp	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/setup/free/de1bad.html	(from https://wordpress.com/de/)
14:08:19	133534/133534	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:38:13%20GMT	https://wordpress.com/de/domains/?ref=logged-out-homepage-lp	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/de/domains/index1bad.html	(from https://wordpress.com/de/)
14:08:19	187818/187818	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:38:13%20GMT	https://wordpress.com/de/hosting/?ref=logged-out-homepage-lp	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/de/hosting/index1bad.html	(from https://wordpress.com/de/)
14:08:19	299989/299989	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:38:13%20GMT	https://wordpress.com/de/themes/?ref=logged-out-homepage-lp	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/de/themes/index1bad.html	(from https://wordpress.com/de/)
14:08:20	89796/89796	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Aug%202023%2008:38:18%20GMT	https://wordpress.com/start/personal/de?ref=logged-out-homepage-lp	C:/My%20Web%20Sites/Wordpress%20Clone/wordpress.com/start/personal/de1bad.html	(from https://wordpress.com/de/)
